notes,date,cumulative_cases,cumulative_fatalities,daily_new_cases,daily_new_fatalities,new_cases_7day_avg,new_deaths_7day_avg,group,state,fips
NA,2020-04-11,12561,384,890,34,921.2857142857143,28.571428571428573,Daily New Cases,Texas,48
NA,2020-04-12,13484,418,923,34,955.8571428571429,28,Daily New Cases,Texas,48
NA,2020-04-13,13906,449,422,31,947.5714285714286,28.857142857142858,Daily New Cases,Texas,48
NA,2020-04-14,14624,481,718,32,909,31.142857142857142,Daily New Cases,Texas,48
NA,2020-04-15,15492,517,868,36,877,32.714285714285715,Daily New Cases,Texas,48
NA,2020-04-16,16455,549,963,32,889.2857142857143,32.57142857142857,Daily New Cases,Texas,48
NA,2020-04-17,17371,587,916,38,814.2857142857143,33.857142857142854,Daily New Cases,Texas,48
NA,2020-04-18,18260,616,889,29,814.1428571428571,33.142857142857146,Daily New Cases,Texas,48
NA,2020-04-19,18923,644,663,28,777,32.285714285714285,Daily New Cases,Texas,48
NA,2020-04-20,19458,669,535,25,793.1428571428571,31.428571428571427,Daily New Cases,Texas,48
NA,2020-04-21,20196,709,738,40,796,32.57142857142857,Daily New Cases,Texas,48
NA,2020-04-22,21069,739,873,30,796.7142857142857,31.714285714285715,Daily New Cases,Texas,48
NA,2020-04-23,21944,775,875,36,784.1428571428571,32.285714285714285,Daily New Cases,Texas,48
NA,2020-04-24,22806,808,862,33,776.4285714285714,31.571428571428573,Daily New Cases,Texas,48
NA,2020-04-25,23773,845,967,37,787.5714285714286,32.714285714285715,Daily New Cases,Texas,48
NA,2020-04-26,24631,875,858,30,815.4285714285714,33,Daily New Cases,Texas,48
NA,2020-04-27,25297,900,666,25,834.1428571428571,33,Daily New Cases,Texas,48
NA,2020-04-28,26171,934,874,34,853.5714285714286,32.142857142857146,Daily New Cases,Texas,48
NA,2020-04-29,27054,957,883,23,855,31.142857142857142,Daily New Cases,Texas,48
NA,2020-04-30,28087,988,1033,31,877.5714285714286,30.428571428571427,Daily New Cases,Texas,48
NA,2020-05-01,29229,1031,1142,43,917.5714285714286,31.857142857142858,Daily New Cases,Texas,48
NA,2020-05-02,30522,1065,1293,34,964.1428571428571,31.428571428571427,Daily New Cases,Texas,48
NA,2020-05-03,31548,1100,1026,35,988.1428571428571,32.142857142857146,Daily New Cases,Texas,48
NA,2020-05-04,32332,1131,784,31,1005,33,Daily New Cases,Texas,48
NA,2020-05-05,33369,1161,1037,30,1028.2857142857142,32.42857142857143,Daily New Cases,Texas,48
NA,2020-05-06,34422,1193,1053,32,1052.5714285714287,33.714285714285715,Daily New Cases,Texas,48
NA,2020-05-07,35390,1228,968,35,1043.2857142857142,34.285714285714285,Daily New Cases,Texas,48
NA,2020-05-08,36609,1261,1219,33,1054.2857142857142,32.857142857142854,Daily New Cases,Texas,48
NA,2020-05-09,37860,1288,1251,27,1048.2857142857142,31.857142857142858,Daily New Cases,Texas,48
NA,2020-05-10,38869,1314,1009,26,1045.857142857143,30.571428571428573,Daily New Cases,Texas,48
NA,2020-05-11,39869,1348,1000,34,1076.7142857142858,31,Daily New Cases,Texas,48
NA,2020-05-12,41048,1381,1179,33,1097,31.428571428571427,Daily New Cases,Texas,48
NA,2020-05-13,42403,1422,1355,41,1140.142857142857,32.714285714285715,Daily New Cases,Texas,48
NA,2020-05-14,43851,1453,1448,31,1208.7142857142858,32.142857142857146,Daily New Cases,Texas,48
NA,2020-05-15,45198,1493,1347,40,1227,33.142857142857146,Daily New Cases,Texas,48
NA,2020-05-16,46999,1524,1801,31,1305.5714285714287,33.714285714285715,Daily New Cases,Texas,48
NA,2020-05-17,47784,1549,785,25,1273.5714285714287,33.57142857142857,Daily New Cases,Texas,48
NA,2020-05-18,48693,1571,909,22,1260.5714285714287,31.857142857142858,Daily New Cases,Texas,48
NA,2020-05-19,49912,1599,1219,28,1266.2857142857142,31.142857142857142,Daily New Cases,Texas,48
NA,2020-05-20,51323,1620,1411,21,1274.2857142857142,28.285714285714285,Daily New Cases,Texas,48
NA,2020-05-21,52268,1644,945,24,1202.4285714285713,27.285714285714285,Daily New Cases,Texas,48
NA,2020-05-22,53449,1674,1181,30,1178.7142857142858,25.857142857142858,Daily New Cases,Texas,48
NA,2020-05-23,54509,1690,1060,16,1072.857142857143,23.714285714285715,Daily New Cases,Texas,48
NA,2020-05-24,55348,1722,839,32,1080.5714285714287,24.714285714285715,Daily New Cases,Texas,48
NA,2020-05-25,55971,1753,623,31,1039.7142857142858,26,Daily New Cases,Texas,48
NA,2020-05-26,56560,1773,589,20,949.7142857142857,24.857142857142858,Daily New Cases,Texas,48
NA,2020-05-27,57921,1796,1361,23,942.5714285714286,25.142857142857142,Daily New Cases,Texas,48
NA,2020-05-28,59776,1827,1855,31,1072.5714285714287,26.142857142857142,Daily New Cases,Texas,48
NA,2020-05-29,61006,1863,1230,36,1079.5714285714287,27,Daily New Cases,Texas,48
NA,2020-05-30,62338,1895,1332,32,1118.4285714285713,29.285714285714285,Daily New Cases,Texas,48
NA,2020-05-31,64287,1910,1949,15,1277,26.857142857142858,Daily New Cases,Texas,48
NA,2020-06-01,64880,1930,593,20,1272.7142857142858,25.285714285714285,Daily New Cases,Texas,48
NA,2020-06-02,66568,1958,1688,28,1429.7142857142858,26.428571428571427,Daily New Cases,Texas,48
NA,2020-06-03,68271,1990,1703,32,1478.5714285714287,27.714285714285715,Daily New Cases,Texas,48
NA,2020-06-04,69920,2011,1649,21,1449.142857142857,26.285714285714285,Daily New Cases,Texas,48
NA,2020-06-05,71613,2035,1693,24,1515.2857142857142,24.571428571428573,Daily New Cases,Texas,48
NA,2020-06-06,73553,2068,1940,33,1602.142857142857,24.714285714285715,Daily New Cases,Texas,48
NA,2020-06-07,74978,2086,1425,18,1527.2857142857142,25.142857142857142,Daily New Cases,Texas,48
NA,2020-06-08,75616,2116,638,30,1533.7142857142858,26.571428571428573,Daily New Cases,Texas,48
NA,2020-06-09,77253,2151,1637,35,1526.4285714285713,27.571428571428573,Daily New Cases,Texas,48
NA,2020-06-10,79757,2175,2504,24,1640.857142857143,26.428571428571427,Daily New Cases,Texas,48
NA,2020-06-11,81583,2204,1826,29,1666.142857142857,27.571428571428573,Daily New Cases,Texas,48
NA,2020-06-12,83680,2237,2097,33,1723.857142857143,28.857142857142858,Daily New Cases,Texas,48
NA,2020-06-13,86011,2275,2331,38,1779.7142857142858,29.571428571428573,Daily New Cases,Texas,48
NA,2020-06-14,87854,2317,1843,42,1839.4285714285713,33,Daily New Cases,Texas,48
NA,2020-06-15,89108,2347,1254,30,1927.4285714285713,33,Daily New Cases,Texas,48
1,2020-06-16,93206,2394,4098,47,2279,34.714285714285715,Daily New Cases,Texas,48
NA,2020-06-17,96335,2432,3129,38,2368.285714285714,36.714285714285715,Daily New Cases,Texas,48
NA,2020-06-18,99851,2472,3516,40,2609.714285714286,38.285714285714285,Daily New Cases,Texas,48
NA,2020-06-19,103305,2517,3454,45,2803.5714285714284,40,Daily New Cases,Texas,48
NA,2020-06-20,107735,2562,4430,45,3103.4285714285716,41,Daily New Cases,Texas,48
NA,2020-06-21,111601,2599,3866,37,3392.4285714285716,40.285714285714285,Daily New Cases,Texas,48
NA,2020-06-22,114881,2641,3280,42,3681.8571428571427,42,Daily New Cases,Texas,48
NA,2020-06-23,120370,2681,5489,40,3880.5714285714284,41,Daily New Cases,Texas,48
NA,2020-06-24,125921,2747,5551,66,4226.571428571428,45,Daily New Cases,Texas,48
NA,2020-06-25,131917,2811,5996,64,4580.857142857143,48.42857142857143,Daily New Cases,Texas,48
NA,2020-06-26,137624,2881,5707,70,4902.714285714285,52,Daily New Cases,Texas,48
NA,2020-06-27,143366,2962,5742,81,5090.142857142857,57.142857142857146,Daily New Cases,Texas,48
NA,2020-06-28,148723,3050,5357,88,5303.142857142857,64.42857142857143,Daily New Cases,Texas,48
NA,2020-06-29,153011,3138,4288,88,5447.142857142857,71,Daily New Cases,Texas,48
NA,2020-06-30,159986,3233,6975,95,5659.428571428572,78.85714285714286,Daily New Cases,Texas,48
NA,2020-07-01,168062,3330,8076,97,6020.142857142857,83.28571428571429,Daily New Cases,Texas,48
NA,2020-07-02,175977,3452,7915,122,6294.285714285715,91.57142857142857,Daily New Cases,Texas,48
NA,2020-07-03,183532,3585,7555,133,6558.285714285715,100.57142857142857,Daily New Cases,Texas,48
NA,2020-07-04,191790,3727,8258,142,6917.714285714285,109.28571428571429,Daily New Cases,Texas,48
NA,2020-07-05,195239,3857,3449,130,6645.142857142857,115.28571428571429,Daily New Cases,Texas,48
NA,2020-07-06,200557,4003,5318,146,6792.285714285715,123.57142857142857,Daily New Cases,Texas,48
NA,2020-07-07,210585,4163,10028,160,7228.428571428572,132.85714285714286,Daily New Cases,Texas,48
NA,2020-07-08,220564,4358,9979,195,7500.285714285715,146.85714285714286,Daily New Cases,Texas,48
NA,2020-07-09,230346,4528,9782,170,7767,153.71428571428572,Daily New Cases,Texas,48
NA,2020-07-10,240111,4723,9765,195,8082.714285714285,162.57142857142858,Daily New Cases,Texas,48
NA,2020-07-11,250462,4921,10351,198,8381.714285714286,170.57142857142858,Daily New Cases,Texas,48
NA,2020-07-12,258658,5137,8196,216,9059.857142857143,182.85714285714286,Daily New Cases,Texas,48
NA,2020-07-13,264313,5370,5655,233,9108,195.28571428571428,Daily New Cases,Texas,48
2,2020-07-14,271574,5614,10745,244,9210.42857142857,207.28571428571428,Daily New Cases,Texas,48
NA,2020-07-15,282365,5860,10791,246,9326.42857142857,214.57142857142858,Daily New Cases,Texas,48
NA,2020-07-16,292656,6104,10291,244,9399.142857142857,225.14285714285714,Daily New Cases,Texas,48
3,2020-07-17,307572,6341,10256,237,9469.285714285714,231.14285714285714,Daily New Cases,Texas,48
NA,2020-07-18,317730,6547,10158,206,9441.714285714286,232.28571428571428,Daily New Cases,Texas,48
NA,2020-07-19,325030,6782,7300,235,9313.714285714286,235,Daily New Cases,Texas,48
NA,2020-07-20,332434,7027,7404,245,9563.57142857143,236.71428571428572,Daily New Cases,Texas,48
NA,2020-07-21,341739,7273,9305,246,9357.857142857143,237,Daily New Cases,Texas,48
NA,2020-07-22,351618,7533,9879,260,9227.57142857143,239,Daily New Cases,Texas,48
NA,2020-07-23,361125,7800,9507,267,9115.57142857143,242.28571428571428,Daily New Cases,Texas,48
NA,2020-07-24,369826,8047,8701,247,8893.42857142857,243.71428571428572,Daily New Cases,Texas,48
4,2020-07-25,375846,8294,8112,247,8601.142857142857,249.57142857142858,Daily New Cases,Texas,48
NA,2020-07-26,381656,8503,5810,209,8388.285714285714,245.85714285714286,Daily New Cases,Texas,48
NA,2020-07-27,385923,8726,4267,223,7940.142857142857,242.71428571428572,Daily New Cases,Texas,48
NA,2020-07-28,394265,8978,8342,252,7802.571428571428,243.57142857142858,Daily New Cases,Texas,48
NA,2020-07-29,403307,9188,9042,210,7683,236.42857142857142,Daily New Cases,Texas,48
NA,2020-07-30,412107,9435,8800,247,7582,233.57142857142858,Daily New Cases,Texas,48
NA,2020-07-31,420946,9650,8839,215,7601.714285714285,229,Daily New Cases,Texas,48
NA,2020-08-01,430485,9841,9539,191,7805.571428571428,221,Daily New Cases,Texas,48
NA,2020-08-02,436711,10022,6226,181,7865,217,Daily New Cases,Texas,48
5,2020-08-03,442014,10210,5839,188,8089.571428571428,212,Daily New Cases,Texas,48
NA,2020-08-04,451181,10390,9167,180,8207.42857142857,201.71428571428572,Daily New Cases,Texas,48
NA,2020-08-05,459887,10587,8706,197,8159.428571428572,199.85714285714286,Daily New Cases,Texas,48
NA,2020-08-06,467485,10799,7598,212,7987.714285714285,194.85714285714286,Daily New Cases,Texas,48
NA,2020-08-07,474524,10988,7039,189,7730.571428571428,191.14285714285714,Daily New Cases,Texas,48
NA,2020-08-08,481483,11145,6959,157,7362,186.28571428571428,Daily New Cases,Texas,48
NA,2020-08-09,486362,11311,4879,166,7169.571428571428,184.14285714285714,Daily New Cases,Texas,48
NA,2020-08-10,490817,11480,4455,169,6971.857142857143,181.42857142857142,Daily New Cases,Texas,48
6,2020-08-11,500620,11656,8913,176,6935.571428571428,180.85714285714286,Daily New Cases,Texas,48
NA,2020-08-12,506820,11815,6200,159,6577.571428571428,175.42857142857142,Daily New Cases,Texas,48
NA,2020-08-13,513575,11980,6755,165,6457.142857142857,168.71428571428572,Daily New Cases,Texas,48
NA,2020-08-14,520593,12121,7018,141,6454.142857142857,161.85714285714286,Daily New Cases,Texas,48
NA,2020-08-15,528838,12261,8245,140,6637.857142857143,159.42857142857142,Daily New Cases,Texas,48
NA,2020-08-16,535042,12366,6094,105,6811.428571428572,150.71428571428572,Daily New Cases,Texas,48
7,2020-08-17,542950,12475,2713,109,6562.571428571428,142.14285714285714,Daily New Cases,Texas,48
NA,2020-08-18,550232,12591,7282,116,6329.571428571428,133.57142857142858,Daily New Cases,Texas,48
8,2020-08-19,557256,12720,6474,129,6368.714285714285,129.28571428571428,Daily New Cases,Texas,48
9,2020-08-20,562559,12818,4923,98,6107,119.71428571428571,Daily New Cases,Texas,48
10,2020-08-21,567580,12899,4651,81,5768.857142857143,111.14285714285714,Daily New Cases,Texas,48
11,2020-08-22,573139,12975,4943,76,5297.142857142857,102,Daily New Cases,Texas,48
12,2020-08-23,577537,13043,3493,68,4925.571428571428,96.71428571428571,Daily New Cases,Texas,48
13,2020-08-24,580384,13125,2754,82,4931.428571428572,92.85714285714286,Daily New Cases,Texas,48
NA,2020-08-25,586730,13192,6091,67,4761.285714285715,85.85714285714286,Daily New Cases,Texas,48
14,2020-08-26,592137,13246,5313,54,4595.428571428572,75.14285714285714,Daily New Cases,Texas,48
15,2020-08-27,597737,13317,5059,71,4614.857142857143,71.28571428571429,Daily New Cases,Texas,48
16,2020-08-28,601768,13372,3972,55,4517.857142857143,67.57142857142857,Daily New Cases,Texas,48
17,2020-08-29,606530,13404,4732,32,4487.714285714285,61.285714285714285,Daily New Cases,Texas,48
18,2020-08-30,610354,13436,3759,32,4525.714285714285,56.142857142857146,Daily New Cases,Texas,48
19,2020-08-31,612969,13463,2374,27,4471.428571428572,48.285714285714285,Daily New Cases,Texas,48
20,2020-09-01,617333,13481,4116,18,4189.285714285715,41.285714285714285,Daily New Cases,Texas,48
21,2020-09-02,621667,13486,4157,5,4024.1428571428573,34.285714285714285,Daily New Cases,Texas,48
22,2020-09-03,625347,13491,3899,5,3858.4285714285716,24.857142857142858,Daily New Cases,Texas,48
23,2020-09-04,630829,13492,4215,1,3893.1428571428573,17.142857142857142,Daily New Cases,Texas,48
24,2020-09-05,635315,13492,4456,0,3853.714285714286,12.571428571428571,Daily New Cases,Texas,48
25,2020-09-06,638310,13492,2800,0,3716.714285714286,8,Daily New Cases,Texas,48
26,2020-09-07,640370,NA,2057,NA,3671.4285714285716,NA,Daily New Cases,Texas,48
